"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US11366","ZCTA5 11366","4619","447","4.5","2.5","2.1","1.2","2.6","1.5","6.7","2.5","9.2","3.0","13.0","3.4","11.6","3.3","20.0","6.5","17.7","4.6","12.4","2.9","100781","19670","117601","8107","45.9","(X)","(X)","(X)","(X)","(X)","3619","430","1.5","1.4","1.8","1.3","2.8","1.8","6.3","2.6","9.5","3.4","11.2","3.7","11.2","3.7","20.1","7.9","21.2","5.9","14.3","3.7","115745","8594","128573","9225","(X)","(X)","44.7","(X)","(X)","(X)","2779","411","0.4","0.6","1.9","1.5","3.1","2.2","2.4","1.5","11.0","4.2","10.5","4.5","11.4","4.3","21.3","9.9","20.7","6.8","17.3","4.5","118923","7307","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1000","199","15.4","9.4","3.4","2.5","3.5","4.1","11.8","7.4","6.8","5.2","19.6","8.1","10.1","7.2","19.3","9.0","5.7","3.6","4.4","3.8","56544","20158","73627","15113","(X)","(X)","(X)","(X)","50.4","(X)",
"860Z200US11367","ZCTA5 11367","14568","728","5.4","1.5","5.0","1.3","9.9","2.0","10.1","2.8","7.8","2.0","13.3","2.5","14.2","2.6","14.3","2.4","10.6","2.2","9.5","2.3","71469","8049","92453","5164","46.1","(X)","(X)","(X)","(X)","(X)","10463","764","2.5","1.3","2.4","1.0","8.4","2.1","10.0","3.5","8.7","2.4","14.5","3.1","15.3","3.4","13.3","2.4","12.2","2.9","12.6","3.1","82800","7488","104384","7095","(X)","(X)","46.9","(X)","(X)","(X)","7393","656","2.3","1.6","2.4","1.4","9.8","2.9","6.3","2.9","7.8","2.9","13.1","3.5","12.4","3.1","12.6","3.0","15.9","3.9","17.2","4.4","95365","10353","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4105","442","13.3","3.8","12.2","4.0","14.1","5.4","10.5","3.8","6.5","3.2","10.6","3.4","12.7","3.4","14.5","4.4","4.5","2.7","1.0","0.8","34862","9321","56502","6287","(X)","(X)","(X)","(X)","42.6","(X)",
"860Z200US11368","ZCTA5 11368","29550","881","4.0","1.1","5.5","1.8","8.5","1.7","8.9","2.0","12.1","1.8","20.2","2.3","14.6","1.9","15.1","2.0","6.3","1.3","4.9","1.4","62254","3426","79303","4711","50.4","(X)","(X)","(X)","(X)","(X)","22718","927","3.1","1.1","3.2","1.6","9.1","1.9","12.2","2.5","13.7","2.1","22.1","2.6","12.5","1.9","14.5","2.1","5.1","1.3","4.5","1.6","58140","3267","76591","5313","(X)","(X)","48.8","(X)","(X)","(X)","12487","862","1.7","1.2","0.7","0.5","8.5","2.6","11.0","2.4","14.2","2.9","24.5","3.5","13.3","2.4","16.0","3.1","5.4","1.9","4.6","1.4","62059","4825","82932","7924","(X)","(X)","(X)","(X)","(X)","(X)","6832","597","9.1","3.4","14.8","6.1","13.6","4.3","8.3","2.9","12.0","3.5","15.6","4.3","13.8","3.9","9.7","3.1","1.4","1.1","1.6","1.1","40135","7078","52942","5256","(X)","(X)","(X)","(X)","39.3","(X)",
"860Z200US11369","ZCTA5 11369","9551","653","6.3","2.2","3.2","1.3","5.4","1.6","7.6","1.7","13.0","2.6","20.3","2.9","11.6","2.3","19.0","3.8","7.5","1.4","6.0","1.7","66132","3557","82892","4749","45.9","(X)","(X)","(X)","(X)","(X)","6722","478","6.0","2.7","2.0","1.1","3.7","1.3","7.4","1.9","13.9","3.4","18.4","3.5","15.4","3.5","18.0","3.4","8.4","1.8","6.7","2.1","72299","7222","87273","5474","(X)","(X)","44.5","(X)","(X)","(X)","4262","365","5.4","3.5","1.4","1.2","2.6","1.5","6.8","2.6","14.3","4.5","15.8","3.1","15.6","3.6","17.4","3.4","11.9","2.8","8.8","2.8","80000","7221","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2829","470","8.8","3.0","6.2","3.4","12.4","4.7","7.8","3.6","10.2","3.2","27.3","7.9","5.6","2.6","17.0","10.1","3.5","1.6","1.3","1.5","56875","10739","61777","8373","(X)","(X)","(X)","(X)","46.4","(X)",
"860Z200US11370","ZCTA5 11370","7823","521","4.8","2.3","3.3","1.9","7.8","2.8","9.0","3.2","7.8","2.2","20.5","4.6","13.8","3.6","17.1","3.9","7.6","2.1","8.4","2.3","67241","9118","92798","7371","51.3","(X)","(X)","(X)","(X)","(X)","5220","437","1.7","1.0","2.4","1.7","2.6","1.5","8.6","4.2","9.9","3.1","17.4","3.9","17.7","5.0","19.3","4.5","9.8","2.4","10.6","3.1","88609","6213","106504","9267","(X)","(X)","56.0","(X)","(X)","(X)","3828","476","1.7","1.2","1.9","1.9","1.7","1.2","8.8","5.0","9.0","3.1","17.9","5.0","20.4","6.3","17.3","4.5","9.7","2.8","11.7","3.7","89255","4960","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2603","391","11.6","6.4","5.1","4.6","18.6","7.7","10.5","4.6","4.9","2.6","27.4","9.1","6.7","3.9","11.4","7.3","2.5","3.1","1.2","1.1","45380","20610","54538","8822","(X)","(X)","(X)","(X)","39.6","(X)",
"860Z200US11372","ZCTA5 11372","25164","1047","3.8","1.1","5.4","1.3","8.8","1.9","8.4","1.5","13.3","2.3","18.1","3.0","13.3","2.0","14.2","2.1","7.4","1.5","7.2","1.4","62910","5117","86369","4946","40.4","(X)","(X)","(X)","(X)","(X)","15623","1041","2.5","1.1","4.2","1.3","8.0","2.4","8.5","2.0","14.8","3.2","17.3","3.4","12.5","2.7","16.0","3.0","8.1","1.9","8.2","2.1","64046","6643","91172","6969","(X)","(X)","42.9","(X)","(X)","(X)","10215","931","0.3","0.4","2.6","1.5","6.4","2.9","9.0","2.9","14.5","4.0","13.7","4.0","14.5","3.6","18.4","4.0","9.3","2.4","11.2","3.0","79563","7896","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9541","873","7.5","2.6","7.5","2.5","9.9","3.0","9.0","2.7","13.1","3.4","20.7","5.3","13.0","3.1","10.9","3.1","4.7","1.9","3.8","1.5","53977","5629","69921","6055","(X)","(X)","(X)","(X)","33.3","(X)",
"860Z200US11373","ZCTA5 11373","31438","1038","3.6","0.9","3.5","1.1","8.8","2.0","9.8","1.6","14.3","2.2","21.7","2.2","15.4","1.6","12.4","1.3","5.2","0.8","5.2","0.9","62072","2983","78958","3521","33.1","(X)","(X)","(X)","(X)","(X)","22116","1002","2.5","1.0","1.3","0.4","7.6","2.3","10.9","2.0","14.3","2.2","22.8","2.5","16.5","2.1","13.1","1.4","5.5","1.1","5.6","1.2","65346","2685","82585","4334","(X)","(X)","32.6","(X)","(X)","(X)","14969","933","1.8","1.3","1.2","0.6","6.1","2.3","9.3","2.0","14.8","2.5","23.0","2.9","17.8","2.7","13.4","2.0","6.1","1.4","6.5","1.6","68316","3009","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9322","840","7.2","2.1","9.0","3.4","14.4","4.1","9.4","2.8","16.7","5.2","19.7","3.6","9.6","1.9","8.2","2.5","3.3","1.3","2.5","1.5","45743","2164","58496","5177","(X)","(X)","(X)","(X)","30.2","(X)",
"860Z200US11374","ZCTA5 11374","19938","900","5.8","1.5","3.4","0.8","9.4","1.6","6.4","1.7","9.0","1.5","13.1","1.8","12.6","2.1","19.0","2.7","10.4","1.7","11.0","1.8","79221","4286","99455","4321","33.8","(X)","(X)","(X)","(X)","(X)","11796","756","3.3","1.2","1.1","0.8","7.6","1.7","4.9","2.1","7.9","1.8","10.7","2.4","14.1","2.7","22.1","3.8","12.3","2.2","16.0","3.0","100665","9060","118784","6692","(X)","(X)","33.2","(X)","(X)","(X)","8764","776","1.7","1.0","1.4","1.1","5.3","1.8","5.0","2.4","5.5","1.5","9.8","2.4","13.6","3.2","26.3","4.9","14.1","2.7","17.3","3.9","111705","8355","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8142","612","10.3","3.3","6.6","2.0","12.5","3.4","8.9","3.1","10.1","2.5","16.5","3.0","11.1","3.6","14.0","3.4","7.2","3.4","2.7","1.1","51605","6725","68152","6359","(X)","(X)","(X)","(X)","33.6","(X)",
"860Z200US11375","ZCTA5 11375","33099","968","4.7","1.0","1.9","0.5","6.5","1.3","5.8","1.2","6.7","1.0","13.4","1.8","12.3","1.5","20.1","1.5","10.9","1.4","17.7","1.5","96321","5116","132536","10589","35.7","(X)","(X)","(X)","(X)","(X)","19395","822","2.2","1.2","0.9","0.5","3.8","1.4","3.6","1.0","6.0","1.4","11.0","2.1","12.4","2.1","21.5","2.2","14.5","2.2","24.2","2.5","120572","7708","163897","16723","(X)","(X)","38.3","(X)","(X)","(X)","15216","898","1.1","0.7","1.0","0.6","3.0","1.6","3.3","1.0","5.4","1.7","8.7","1.9","11.3","2.5","20.2","2.2","16.3","2.6","29.6","3.0","138965","7437","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13704","808","8.5","1.6","3.4","1.1","10.2","2.2","8.9","2.6","7.9","1.6","17.6","3.3","12.0","2.1","18.3","2.5","5.4","1.5","7.9","1.8","63137","5812","86005","5239","(X)","(X)","(X)","(X)","31.4","(X)",
"860Z200US11377","ZCTA5 11377","32419","1169","4.1","0.9","3.9","1.0","7.8","1.6","10.2","1.8","10.8","1.5","19.8","2.5","15.0","1.8","13.1","1.6","8.2","1.2","7.1","1.5","66325","3513","90983","12416","41.1","(X)","(X)","(X)","(X)","(X)","19151","1001","2.5","0.8","1.8","1.0","4.3","1.0","8.5","2.4","12.7","2.2","23.1","3.0","14.5","2.1","14.0","2.2","9.7","1.8","8.9","2.3","73087","2862","105270","20206","(X)","(X)","46.3","(X)","(X)","(X)","13507","985","1.3","0.8","2.0","1.3","3.1","0.9","7.1","2.5","12.4","2.8","21.6","3.7","15.1","2.4","15.2","2.5","11.4","2.4","10.9","3.0","79634","6332","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13268","1055","7.2","1.7","7.1","2.2","13.2","3.4","13.1","2.9","10.2","2.4","18.3","3.8","14.0","3.2","10.0","2.1","3.9","1.1","3.0","0.8","48655","6439","61845","3654","(X)","(X)","(X)","(X)","30.3","(X)",
"860Z200US11378","ZCTA5 11378","12885","615","3.6","0.9","2.3","0.6","7.7","2.0","6.3","1.5","11.0","2.0","14.6","2.5","13.1","2.3","19.7","2.4","12.0","2.0","9.6","1.8","85464","5439","103504","5559","47.8","(X)","(X)","(X)","(X)","(X)","9378","494","3.0","1.0","1.2","0.6","5.4","1.6","5.5","1.7","10.3","2.3","14.5","2.9","13.0","3.0","20.5","3.0","14.6","2.3","11.9","2.3","94002","5830","114154","6592","(X)","(X)","49.2","(X)","(X)","(X)","6593","385","1.7","0.8","0.7","0.5","3.4","1.4","3.5","1.4","7.9","2.1","13.6","3.4","14.3","4.0","22.9","3.5","17.8","2.9","14.4","3.1","109327","8377","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3507","407","7.8","2.7","5.5","1.8","14.1","6.0","10.8","3.7","13.1","3.4","16.7","4.6","11.8","3.8","13.3","3.2","4.8","3.1","2.0","1.6","48953","5937","63481","6476","(X)","(X)","(X)","(X)","39.8","(X)",
"860Z200US11379","ZCTA5 11379","13887","619","3.6","0.8","2.7","0.9","6.7","1.8","6.2","1.4","8.4","1.8","16.5","2.1","10.1","1.9","19.5","2.2","12.9","2.0","13.5","1.8","88672","7823","112105","5164","46.2","(X)","(X)","(X)","(X)","(X)","9983","583","1.8","0.8","1.6","1.1","2.7","1.0","5.6","2.0","8.8","2.1","14.2","2.5","11.7","2.3","20.8","2.8","16.4","2.5","16.3","2.3","106519","8718","128459","6334","(X)","(X)","45.3","(X)","(X)","(X)","7438","511","1.3","0.7","1.3","1.1","2.0","1.1","4.9","1.8","9.4","2.8","12.9","3.1","11.3","2.8","23.2","3.5","15.9","2.4","17.8","2.8","115270","9093","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3904","352","9.4","2.4","6.4","2.2","17.5","5.7","9.9","2.8","10.8","3.3","18.8","3.4","7.1","2.3","15.4","3.4","2.5","1.7","2.3","1.5","44320","5937","58723","5270","(X)","(X)","(X)","(X)","43.9","(X)",
"860Z200US11385","ZCTA5 11385","37050","926","4.6","1.0","2.5","0.5","6.0","1.3","6.8","1.1","10.7","1.2","18.0","1.5","15.1","1.5","19.0","1.7","9.5","1.0","7.7","1.1","77350","3382","94274","3647","65.2","(X)","(X)","(X)","(X)","(X)","24729","907","3.5","1.0","1.5","0.5","5.2","1.3","5.8","1.1","12.5","1.6","18.2","2.0","15.7","1.7","19.3","1.9","9.7","1.1","8.6","1.4","79710","3832","99032","5066","(X)","(X)","68.8","(X)","(X)","(X)","15986","698","1.9","0.6","1.2","0.5","3.8","1.6","3.5","0.9","12.2","2.0","17.6","1.9","17.1","2.6","20.5","2.1","11.6","1.6","10.4","1.8","86801","2522","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12321","741","7.3","1.9","4.9","1.3","9.5","2.9","10.2","2.5","10.5","2.2","16.5","2.8","13.6","2.4","16.0","2.8","7.4","2.0","4.2","1.2","62326","5602","74001","4084","(X)","(X)","(X)","(X)","56.4","(X)",
"860Z200US11411","ZCTA5 11411","6509","363","3.6","1.2","2.5","1.2","2.4","0.9","6.1","3.0","7.2","2.1","11.8","2.1","11.0","2.3","26.7","3.6","12.6","2.1","16.2","3.1","108131","6020","121415","6985","58.5","(X)","(X)","(X)","(X)","(X)","5008","312","0.7","0.5","0.7","0.5","2.0","1.2","3.7","1.3","6.8","2.3","11.6","2.3","12.9","3.0","27.8","3.6","14.8","2.4","19.0","3.8","120755","7233","133486","7352","(X)","(X)","62.8","(X)","(X)","(X)","2967","288","0.6","0.5","0.8","0.6","0.5","0.5","2.5","1.2","4.0","2.1","8.7","2.9","10.2","2.6","31.1","5.3","15.7","3.8","25.9","5.7","134081","9923","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1501","273","13.3","5.5","8.3","4.9","6.2","3.0","14.3","10.9","9.7","4.6","14.9","4.8","7.7","3.4","20.0","6.4","3.2","2.0","2.4","2.2","47083","18089","65953","10815","(X)","(X)","(X)","(X)","39.9","(X)",
"860Z200US11412","ZCTA5 11412","11500","405","3.8","1.0","3.4","1.0","6.0","1.3","5.0","1.1","9.1","2.1","11.5","2.0","15.1","2.1","21.2","2.5","12.3","1.8","12.6","1.7","93429","6787","110256","4325","67.3","(X)","(X)","(X)","(X)","(X)","8849","348","2.6","0.9","1.5","0.9","3.7","1.3","4.2","1.3","7.6","1.8","11.6","2.3","16.0","2.6","24.7","2.9","15.2","2.1","12.8","1.9","105515","5581","118730","4820","(X)","(X)","71.2","(X)","(X)","(X)","4315","277","1.0","0.8","0.2","0.3","2.2","1.2","2.3","1.3","5.5","1.7","9.5","3.0","13.5","3.1","27.0","4.1","20.0","3.7","18.9","3.4","126369","11367","141035","7605","(X)","(X)","(X)","(X)","(X)","(X)","2651","336","9.6","3.3","10.3","2.9","13.4","3.8","9.0","3.2","17.1","7.5","14.2","4.5","11.7","4.4","11.7","4.5","1.2","1.0","1.7","1.2","45752","3807","55563","5029","(X)","(X)","(X)","(X)","46.3","(X)",
"860Z200US11413","ZCTA5 11413","12983","605","3.0","1.0","1.5","0.6","3.6","1.1","4.3","1.1","7.8","1.3","13.2","2.2","14.8","2.2","27.6","2.6","14.2","2.1","10.2","1.7","104236","5380","117017","4778","68.2","(X)","(X)","(X)","(X)","(X)","10352","544","1.4","0.7","0.9","0.5","2.1","0.9","3.7","1.3","7.8","1.7","13.1","2.4","15.0","2.5","28.5","2.9","16.1","2.6","11.5","2.1","110379","3268","125042","5729","(X)","(X)","70.9","(X)","(X)","(X)","5100","406","0.5","0.8","0.5","0.5","0.5","0.4","1.5","1.1","5.7","1.8","10.6","3.4","11.9","3.0","33.9","4.6","18.9","4.2","16.0","3.5","121786","10168","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2631","362","10.1","3.8","4.8","2.4","10.6","5.1","7.6","3.1","11.2","3.7","16.0","6.3","17.4","6.1","17.7","4.4","3.7","2.3","0.9","0.8","55767","12621","67160","7220","(X)","(X)","(X)","(X)","49.2","(X)",
"860Z200US11414","ZCTA5 11414","11516","766","5.9","2.8","5.5","2.6","4.2","1.6","5.0","1.8","10.3","3.0","15.1","3.7","11.0","2.9","16.2","3.1","11.5","3.2","15.3","4.5","86113","9709","113435","12811","58.4","(X)","(X)","(X)","(X)","(X)","7685","734","1.3","1.4","2.1","1.7","3.3","2.0","3.5","2.0","9.5","2.9","17.1","5.2","11.1","3.7","17.9","4.1","13.0","4.2","21.3","6.3","104162","17613","136073","17050","(X)","(X)","61.0","(X)","(X)","(X)","5300","729","0.0","0.7","2.2","2.3","1.6","1.3","0.8","1.0","9.7","3.2","16.4","5.7","8.5","3.7","18.3","4.7","15.6","5.6","26.9","8.1","128906","17067","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3831","564","15.1","7.0","12.4","6.7","7.0","3.0","8.0","4.0","12.2","6.2","12.8","4.5","11.5","5.1","13.8","5.4","4.4","4.3","2.8","3.5","44105","9423","61459","11254","(X)","(X)","(X)","(X)","52.7","(X)",
"860Z200US11415","ZCTA5 11415","8546","429","3.9","1.5","4.6","1.5","6.8","2.0","4.4","1.9","8.0","2.7","18.9","3.3","13.9","2.3","17.0","2.9","10.4","2.4","12.1","2.4","80360","7273","108386","7699","34.6","(X)","(X)","(X)","(X)","(X)","4373","425","1.7","1.5","4.4","2.1","2.7","1.5","3.1","2.4","8.0","3.3","15.1","3.8","12.8","3.3","21.1","4.6","16.2","4.1","14.9","3.4","105548","11081","125883","9225","(X)","(X)","40.6","(X)","(X)","(X)","3128","381","1.4","2.0","3.6","2.3","2.7","1.8","1.2","1.1","5.3","2.8","14.0","3.7","13.0","3.7","22.9","5.8","18.6","4.8","17.5","4.2","115769","8627","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4173","408","6.3","2.7","5.2","2.5","11.4","3.4","5.6","2.5","10.1","3.9","22.5","5.1","14.6","4.0","13.9","3.5","3.5","1.6","6.9","2.7","62026","9990","80574","8151","(X)","(X)","(X)","(X)","28.1","(X)",
"860Z200US11416","ZCTA5 11416","7372","416","3.9","1.3","3.2","1.2","7.1","1.6","8.5","2.4","10.2","2.8","15.6","3.9","14.7","2.8","18.9","3.6","9.8","2.1","8.2","1.8","76477","6021","97553","6386","73.5","(X)","(X)","(X)","(X)","(X)","6019","421","2.7","1.2","1.5","0.9","6.8","1.8","10.1","2.8","10.4","3.2","15.2","4.4","13.9","2.5","20.1","3.3","10.6","2.5","8.7","2.0","80656","6818","100589","7180","(X)","(X)","75.4","(X)","(X)","(X)","3760","364","0.6","0.7","1.3","1.1","5.2","2.3","9.1","3.0","7.7","3.9","13.4","4.3","18.2","3.6","23.2","4.5","11.9","3.5","9.3","2.6","89478","8023","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1353","286","12.3","5.4","10.1","6.3","11.5","4.7","1.7","1.4","13.5","8.0","14.9","7.4","15.0","7.1","13.6","10.5","3.4","2.7","4.0","2.8","50639","20052","68314","11867","(X)","(X)","(X)","(X)","62.1","(X)",
"860Z200US11417","ZCTA5 11417","9347","514","5.5","1.7","2.6","1.0","7.0","2.0","6.2","2.3","12.6","3.3","14.6","2.5","13.7","2.9","17.7","2.5","10.0","2.0","10.0","1.9","78498","7025","95069","5266","63.2","(X)","(X)","(X)","(X)","(X)","7550","494","3.7","1.6","1.8","1.0","6.8","2.4","4.9","1.7","13.8","3.9","14.7","2.9","11.8","3.1","20.3","3.2","11.3","2.4","10.9","2.2","85613","9101","100731","5693","(X)","(X)","65.9","(X)","(X)","(X)","5206","493","2.5","1.3","1.2","0.9","7.0","3.5","3.9","2.1","12.1","4.8","13.0","3.2","13.2","3.9","22.3","4.4","13.2","3.2","11.6","2.9","94846","9969","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1797","330","15.3","5.7","4.8","2.8","8.7","3.5","14.1","9.6","9.5","3.2","18.6","7.3","17.6","6.6","8.2","5.0","2.8","2.2","0.4","0.5","45509","20156","53999","7344","(X)","(X)","(X)","(X)","48.2","(X)",
"860Z200US11418","ZCTA5 11418","11609","666","3.5","1.1","2.3","1.0","4.8","1.3","10.7","2.5","11.7","3.5","15.6","2.3","15.0","2.8","17.5","3.0","8.2","2.2","10.6","1.8","77708","6305","98400","5699","49.8","(X)","(X)","(X)","(X)","(X)","8639","594","2.1","0.8","1.6","0.8","4.1","1.5","11.2","3.0","10.6","3.8","15.9","2.7","14.2","2.8","19.6","3.7","9.4","2.5","11.1","2.0","81563","8224","103603","6487","(X)","(X)","52.0","(X)","(X)","(X)","6033","543","0.7","0.6","0.8","0.8","3.6","1.9","10.8","4.2","11.5","5.4","14.2","3.3","12.3","3.1","21.2","5.3","10.4","2.8","14.5","2.6","90288","13754","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2970","440","8.9","3.8","5.6","2.6","6.9","2.9","9.9","3.3","16.5","7.0","16.9","4.5","17.4","7.3","9.4","4.5","4.1","2.4","4.4","3.2","53707","12715","67721","6970","(X)","(X)","(X)","(X)","40.6","(X)",
"860Z200US11419","ZCTA5 11419","12856","664","3.1","1.7","1.7","0.8","7.6","2.0","7.6","2.2","9.3","2.4","15.7","3.0","13.4","3.3","21.9","3.5","9.6","1.5","10.2","1.5","84245","4981","101888","4928","61.2","(X)","(X)","(X)","(X)","(X)","10544","623","1.9","0.9","1.0","0.5","7.2","2.2","5.5","1.3","10.5","2.9","15.8","3.1","12.8","3.0","24.8","3.9","10.0","1.9","10.5","1.7","89587","8203","105897","5382","(X)","(X)","60.6","(X)","(X)","(X)","6883","488","1.3","0.9","0.7","0.6","6.6","2.9","3.8","1.3","10.3","3.0","13.1","2.3","11.7","2.7","27.3","4.7","11.1","2.4","14.2","2.4","102274","6667","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2312","457","11.2","8.4","5.3","3.0","11.6","5.3","17.3","10.0","8.7","3.9","12.7","4.6","16.4","9.2","4.9","3.4","4.7","3.3","7.1","3.4","43163","17321","65288","9814","(X)","(X)","(X)","(X)","60.1","(X)",
"860Z200US11420","ZCTA5 11420","13555","618","4.1","1.2","2.1","0.8","4.4","1.2","5.6","1.5","9.4","1.7","16.4","2.4","13.9","2.4","20.2","2.7","12.7","2.1","11.1","2.2","89027","4521","108168","5075","69.1","(X)","(X)","(X)","(X)","(X)","11776","609","3.0","1.1","1.8","0.8","4.7","1.4","5.2","1.5","9.6","1.9","15.8","2.5","15.2","2.9","20.7","2.8","12.5","2.4","11.5","2.4","91119","4712","108999","5164","(X)","(X)","71.0","(X)","(X)","(X)","7888","540","1.6","0.8","1.0","0.8","3.4","1.4","4.6","1.8","5.8","1.6","14.2","3.5","17.0","4.1","22.6","3.4","14.2","3.0","15.4","3.6","105871","8899","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1779","271","12.5","4.4","4.9","2.5","6.0","2.8","11.7","5.6","14.8","4.8","18.2","7.3","9.8","4.8","12.0","4.4","5.3","3.4","4.8","3.3","50156","12245","69608","11149","(X)","(X)","(X)","(X)","55.9","(X)",
"860Z200US11421","ZCTA5 11421","11676","652","4.4","1.4","2.6","1.0","3.9","1.0","5.8","1.4","11.3","2.1","20.5","3.4","12.7","1.8","18.3","2.1","10.4","2.0","10.4","2.1","76721","3911","101775","5524","65.9","(X)","(X)","(X)","(X)","(X)","9355","553","3.0","1.4","1.9","1.1","3.6","1.1","6.6","1.9","12.3","2.6","18.9","3.9","14.1","2.4","17.9","2.5","10.3","2.0","11.2","2.5","79745","4993","102043","5744","(X)","(X)","68.1","(X)","(X)","(X)","5967","463","2.8","1.6","1.4","1.2","2.4","1.4","5.2","1.9","11.9","3.3","20.6","5.1","14.0","2.8","18.0","3.1","13.5","3.1","10.1","2.9","81593","8703","104516","6930","(X)","(X)","(X)","(X)","(X)","(X)","2321","409","12.1","4.1","6.2","3.1","8.3","3.3","5.6","2.7","10.3","3.7","27.7","8.9","10.0","4.1","13.0","4.0","3.7","2.3","3.1","2.0","54907","4193","71821","11013","(X)","(X)","(X)","(X)","55.7","(X)",
"860Z200US11422","ZCTA5 11422","10191","518","2.0","1.3","2.7","1.4","4.8","2.4","3.9","1.4","11.2","3.3","14.5","2.5","14.9","3.4","20.1","3.0","15.0","2.6","10.9","2.8","95945","5424","111079","7499","58.1","(X)","(X)","(X)","(X)","(X)","7543","518","1.3","1.0","1.2","1.0","4.5","3.1","3.5","1.6","9.6","3.0","13.7","2.6","16.8","4.4","21.5","3.6","15.5","3.2","12.4","3.3","99285","7780","117909","8657","(X)","(X)","59.7","(X)","(X)","(X)","4437","502","0.0","0.1","0.3","0.5","2.1","1.6","3.0","2.0","6.6","2.7","14.2","3.8","17.4","4.4","22.0","3.8","19.6","4.2","14.9","5.4","113036","13901","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2648","427","5.6","4.0","6.9","4.4","5.7","3.7","5.9","3.4","16.6","7.9","19.7","6.6","13.0","5.1","15.6","6.1","6.9","4.0","4.1","3.0","59352","11892","74008","8946","(X)","(X)","(X)","(X)","49.9","(X)",
